shopify_id,title,handle,status,sub_brand,family_key,total_inventory,variant_count,primary_sku,primary_barcode,min_price_zar,max_price_zar,hero_match,is_bundle,is_commodity,decision,proposed_tier,rationale,tags,seo_title,seo_description,created_at,updated_at,online_store_url,featured_image_url,collections
8155078394166,VIVID HEALTH - VIVID BODY - Coenzyme Q10 60 Capsules,vivid-health-vivid-body-coenzyme-q10-60-capsules,ACTIVE,VIVID BODY,coenzyme q10,27,1,6000000698836,,340.4,340.4,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:brain-cognitive, cat:energy-vitality, cat:gut-health, cat:heart-cardiovascular, cat:vitamins-minerals, Conditions>Anti-Ageing, Conditions>Cardio, Conditions>Colesterol, featured:energy-vitality, featured:heart-cardiovascular, gluten-free, Health>Antioxidants, proudly-south-african, sugar-free, vegetarian",Vivid Health CoQ10 60 Capsules | Cellular Energy & Antioxidant,Vivid Health Vivid Body Coenzyme Q10 supports cellular energy production and antioxidant defence. 60 capsules per bottle. Shop CoQ10 at Onelife Health.,2023-02-25T01:31:13Z,2026-05-12T14:01:36Z,https://onelife.co.za/products/vivid-health-vivid-body-coenzyme-q10-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5263.png?v=1695304048,"Conditions - Anti-ageing, Conditions - Cardio, Conditions - Colesterol, Conditions - Energy & Vitality, Conditions - Gut, Health - Antioxidants, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Heart Health, Gut Health & Digestion, Energy & Vitality, Heart & Cardiovascular, Brain & Cognitive, Vitamins & Minerals, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155078623542,VIVID HEALTH - VIVID BODY - Colest Control 60 Capsules,vivid-health-vivid-body-colest-control-60-capsules,ACTIVE,VIVID BODY,colest control,0,1,6000000837402,,239.9,239.9,,,,KEEP,Daily,"Active but out of stock — rebrand candidate, flag stock-out","brand_VIVID HEALTH - VIVID BODY, cat:heart-cardiovascular, cat:herbal-supplements, Conditions>Colesterol, featured:heart-cardiovascular, gluten-free, Health>Phytochemicals, proudly-south-african, sugar-free, vegetarian",VIVID HEALTH Colest Control 60 Caps | Cholesterol Support,VIVID HEALTH Colest Control offers 60 capsules formulated to support healthy cholesterol levels alongside a balanced diet. Shop at Onelife Health today.,2023-02-25T01:31:17Z,2026-04-18T19:08:32Z,https://onelife.co.za/products/vivid-health-vivid-body-colest-control-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5264.png?v=1695304154,"Conditions - Colesterol, Health - Phytochemicals, Health Supplements, Health Conditions, Vivid Health, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Heart & Cardiovascular, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155080524086,VIVID HEALTH - VIVID BODY - Flexijoint 300 Capsules,vivid-health-vivid-body-flexijoint-300-capsules,ACTIVE,VIVID BODY,flexijoint,8,1,600000003017,,625.6,625.6,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:sports-nutrition, Conditions>Joints, Conditions>Pain&Inflamation, featured:joints-mobility, gluten-free, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",VIVID HEALTH Flexijoint 300 Capsules | Joint Support,VIVID HEALTH Flexijoint 300 capsules offers daily joint support for flexibility and comfort. A generous supply for consistent use. Shop at Onelife Health.,2023-02-25T01:31:56Z,2026-04-18T19:08:34Z,https://onelife.co.za/products/vivid-health-vivid-body-flexijoint-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5274.png?v=1695308596,"Conditions - Joints, Conditions - Pain &Inflammation, Sport - Maintain, Sports Nutrition, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Joints & Mobility, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155080687926,VIVID HEALTH - VIVID BODY - Flexijoint Advanced 120 Capsules,vivid-health-vivid-body-flexijoint-advanced-120-capsules,ACTIVE,VIVID BODY,flexijoint advanced,6,1,6000000719456,,322.0,322.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:sports-nutrition, Conditions>Joints, Conditions>Pain&Inflamation, featured:joints-mobility, gluten-free, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",Vivid Health Flexijoint Advanced 120 Caps | Joint Support,Flexijoint Advanced by Vivid Health offers targeted joint support in 120 capsules. Formulated for comfort and mobility. Shop at Onelife Health today.,2023-02-25T01:31:59Z,2026-05-11T14:01:26Z,https://onelife.co.za/products/vivid-health-vivid-body-flexijoint-advanced-120-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5270.png?v=1695304679,"Conditions - Joints, Conditions - Pain &Inflammation, Sport - Maintain, Sports Nutrition, Health Conditions, Vivid Health, Top Health Conditions, Top Sports Nutrition, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Joints & Mobility, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155081015606,VIVID HEALTH - VIVID BODY - Garcinia Cambogia 60 Capsules,vivid-health-vivid-body-garcinia-cambogia-60-capsules,ACTIVE,VIVID BODY,garcinia cambogia,22,1,6000000650513,,166.06,166.06,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:herbal-supplements, cat:weight-management, Conditions>Blood Sugar, featured:weight-management, gluten-free, Health>Phytochemicals, proudly-south-african, Sport>Weightloss, sugar-free, vegetarian",VIVID HEALTH Garcinia Cambogia 60 Caps | Weight Management,VIVID HEALTH Vivid Body Garcinia Cambogia offers 60 capsules with HCA to support appetite regulation alongside a healthy lifestyle. Shop at Onelife Health.,2023-02-25T01:32:08Z,2026-05-12T14:01:20Z,https://onelife.co.za/products/vivid-health-vivid-body-garcinia-cambogia-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5240.png?v=1695302261,"Conditions - Blood Sugar, Health - Phytochemicals, Sport - Weight loss, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, GLP-1 Support Supplements, Weight Management, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155076854070,VIVID HEALTH - VIVID NOURISHMENT - Apple Cider 90 Capsules,vivid-health-vivid-nourishment-apple-cider-90-capsules,ACTIVE,VIVID NOURISHMENT,apple cider,6,1,6100000000513,,199.24,199.24,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:blood-sugar, cat:gut-health, cat:herbal-supplements, cat:liver-detox, cat:weight-management, featured:gut-health, Food>Vinegers, gluten-free, proudly-south-african, sugar-free, vegetarian",Vivid Health Apple Cider Vinegar 90 Capsules | Digestive Aid,Vivid Health Apple Cider Vinegar capsules offer convenient daily digestive support without the harsh taste. 90 capsules per bottle. Shop at Onelife Health.,2023-02-25T01:30:09Z,2026-04-22T15:01:47Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-apple-cider-90-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5310.png?v=1695310584,"Conditions - Gut, Food - Vinegars, Food Pantry, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Weight Management, Blood Sugar & Diabetes, Liver & Detox, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155083309366,VIVID HEALTH - VIVID NOURISHMENT - Moringa Powder 300 Capsules,vivid-health-vivid-nourishment-moringa-powder-300-capsules,ACTIVE,VIVID NOURISHMENT,moringa,5,1,6009802226087,,298.08,298.08,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:energy-vitality, cat:herbal-supplements, cat:immunity, cat:superfoods, cat:vitamins-minerals, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:superfoods, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Moringa Powder 300 Capsules | Nutrient-Dense Daily Support,"Vivid Health Moringa 300 capsules — pure moringa leaf powder with essential amino acids, iron & vitamins. A convenient daily greens option. Shop at Onelife Health.",2023-02-25T01:32:49Z,2026-04-29T11:02:06Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-moringa-powder-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5329.png?v=1695312316,"Conditions - Acid PH, Conditions - Energy & Vitality, Conditions - Immune, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Energy & Vitality, Vitamins & Minerals, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155085046070,VIVID HEALTH - VIVID NOURISHMENT - Spirulina 250g,vivid-health-vivid-nourishment-spirulina-250g,ACTIVE,VIVID NOURISHMENT,spirulina,5,1,6000000820398,,185.84,185.84,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:energy-vitality, cat:immunity, cat:superfoods, cat:vitamins-minerals, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, dairy-free, featured:superfoods, gluten-free, proudly-south-african, sugar-free, Superfoods, vegan, vegetarian",Vivid Health Spirulina Powder 250g | Protein & Iron-Rich,"Vivid Health Spirulina 250g — pure blue-green algae powder rich in plant protein, iron & antioxidants. Shop it now at Onelife Health.",2023-02-25T01:33:34Z,2026-05-05T08:07:05Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-spirulina-250g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5321.png?v=1695311802,"Conditions - Acid PH, Conditions - Energy & Vitality, Conditions - Immune, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Energy & Vitality, Vitamins & Minerals, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155085668662,VIVID HEALTH - VIVID NOURISHMENT - Turmeric 300 Capsules,vivid-health-vivid-nourishment-turmeric-300-capsules,ACTIVE,VIVID NOURISHMENT,turmeric,20,1,6000000083380,,301.88,301.88,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:gut-health, cat:herbal-supplements, cat:immunity, cat:joints-mobility, cat:superfoods, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:herbal-supplements, featured:joints-mobility, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Turmeric 300 Capsules | Daily Joint & Wellness Support,Vivid Health Turmeric 300 Capsules offer a bulk supply of curcumin for daily joint and inflammatory support. Shop this convenient option at Onelife Health.,2023-02-25T01:33:51Z,2026-05-11T14:01:12Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-turmeric-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5333.png?v=1695312443,"Conditions - Acid PH, Conditions - Gut, Conditions - Immune, Conditions - Joints, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Gut Health & Digestion, Joints & Mobility, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155076755766,VIVID HEALTH - WOMAN - Angus Castus 60 Capsules,vivid-health-woman-angus-castus-60-capsules,ACTIVE,WOMAN,angus castus,11,1,6000000696498,,180.0,180.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - WOMAN, cat:herbal-supplements, cat:hormonal-balance, cat:womens-health, Conditions>Women's, featured:herbal-supplements, featured:hormonal-balance, featured:womens-health, gluten-free, Health>Herbs, proudly-south-african, sugar-free, vegetarian",Vivid Health Agnus Castus 60 Caps | Women's Hormonal Support,Vivid Health Agnus Castus offers 60 capsules of chaste tree extract to support hormonal balance and menstrual comfort in women. Shop now at Onelife Health.,2023-02-25T01:30:05Z,2026-05-12T14:01:37Z,https://onelife.co.za/products/vivid-health-woman-angus-castus-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5281.png?v=1695309039,"Conditions - Women's, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Hormonal Balance, Women's Health, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155082981686,VIVID HEALTH - WOMAN - Maca 60 Capsules,vivid-health-woman-maca-60-capsules,ACTIVE,WOMAN,maca,0,1,6000000820046,,179.86,179.86,,,,KEEP,Daily,"Active but out of stock — rebrand candidate, flag stock-out","brand_VIVID HEALTH - WOMAN, cat:energy-vitality, cat:herbal-supplements, cat:hormonal-balance, cat:superfoods, cat:womens-health, Conditions>Energy&Vitality, Conditions>Women's, featured:hormonal-balance, featured:womens-health, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Woman Maca 60 Capsules | Hormonal Support,Vivid Health Woman Maca offers 60 capsules of Peruvian maca root to support hormonal balance and energy in women. Shop now at Onelife Health.,2023-02-25T01:32:40Z,2026-04-18T19:08:36Z,https://onelife.co.za/products/vivid-health-woman-maca-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5284.png?v=1695309092,"Conditions - Energy & Vitality, Conditions - Women's, Superfoods, Health Conditions, Vivid Health, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Energy & Vitality, Hormonal Balance, Women's Health, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155084685622,VIVID HEALTH - WOMAN - Sage 60 Capsules,vivid-health-woman-sage-60-capsules,ACTIVE,WOMAN,sage,28,1,6000000813710,,120.61,120.61,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - WOMAN, cat:herbal-supplements, cat:hormonal-balance, cat:womens-health, Conditions>Women's, featured:herbal-supplements, featured:hormonal-balance, featured:womens-health, gluten-free, Health>Herbs, proudly-south-african, sugar-free, vegetarian",Vivid Health Sage 60 Capsules | Menopause & Hot Flush Support,"Vivid Health Woman Sage Capsules offer plant-based support for hot flushes, night sweats, and menopausal discomfort. Shop 60 capsules at Onelife Health.",2023-02-25T01:33:26Z,2026-05-05T08:06:08Z,https://onelife.co.za/products/vivid-health-woman-sage-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5286.png?v=1695309143,"Conditions - Women's, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Hormonal Balance, Women's Health, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8747828183350,VIVID HEALTH - PHYSICAL HEALTH - Omega Oil 90 Capsules,vivid-health-physical-health-omega-oil-90-capsules,ACTIVE,PHYSICAL HEALTH,omega oil,0,1,6000000034597,,237.18,237.18,Omega-3,,,KEEP_HERO,Premium,Hero range: Omega-3,"brand_VIVID HEALTH - STAY VIVID, cat:brain-cognitive, cat:eye-health, cat:heart-cardiovascular, cat:joints-mobility, cat:stress-mood, cat:vitamins-minerals, Conditions>Mental, Conditions>Nerves, featured:heart-cardiovascular, gluten-free, Health>Omegas&Fats, Kids>Concentration, proudly-south-african, sugar-free",Vivid Health Omega Oil Fish Oil 90 Caps | Onelife,"Omega-3 fish oil with EPA and DHA supporting brain, nervous system, heart health, skin and immune function. 90 capsules. R199.24 at Onelife Health SA.",2023-09-21T13:26:46Z,2026-04-18T19:15:58Z,https://onelife.co.za/products/vivid-health-physical-health-omega-oil-90-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5247.png?v=1695302840,"Conditions - Joints, Conditions - Mental, Conditions - Nerves, Conditions - Stress, Health - Omegas & Fats, Kids - Concentration, Health Supplements, Kids Health, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Heart Health, Stress & Mood, Joints & Mobility, Heart & Cardiovascular, Brain & Cognitive, Eye Health, Vitamins & Minerals, Gluten Free, Sugar Free, Proudly South African"
8155084259638,VIVID HEALTH - STAY VIVID - Omega Oil 300 Capsules,vivid-health-stay-vivid-omega-oil-300-capsules,ACTIVE,STAY VIVID,omega oil,2,1,6000000031138,,684.25,684.25,Omega-3,,,KEEP_HERO,Premium,Hero range: Omega-3,"brand_VIVID HEALTH - STAY VIVID, cat:brain-cognitive, cat:eye-health, cat:heart-cardiovascular, cat:joints-mobility, cat:stress-mood, cat:vitamins-minerals, Conditions>Mental, Conditions>Nerves, featured:heart-cardiovascular, gluten-free, Health>Omegas&Fats, Kids>Concentration, proudly-south-african, sugar-free",VIVID HEALTH Stay Vivid Omega Oil 300 Caps | Brain & Heart,"VIVID HEALTH Omega Oil provides 300 capsules of essential omega fatty acids for brain, heart, and joint support. Shop this bulk-size bottle at Onelife Health.",2023-02-25T01:33:13Z,2026-05-08T14:01:38Z,https://onelife.co.za/products/vivid-health-stay-vivid-omega-oil-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5255.png?v=1695303440,"Conditions - Joints, Conditions - Mental, Conditions - Nerves, Conditions - Stress, Health - Omegas & Fats, Kids - Concentration, Health Supplements, Kids Health, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Heart Health, Stress & Mood, Joints & Mobility, Heart & Cardiovascular, Brain & Cognitive, Eye Health, Vitamins & Minerals, Gluten Free, Sugar Free, Proudly South African"
8447014961462,VIVID HEALTH - GUT HEALTH - Colon Flush 120 Capsules,vivid-health-gut-health-colon-flush-120-capsules,ACTIVE,GUT HEALTH,colon flush,0,1,6009689720135,,196.07,196.07,,,,MERGE,Daily,Multi-format family (2 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - GUT HEALTH, cat:gut-health, cat:liver-detox, cat:weight-management, Conditions>Gut, dairy-free, featured:gut-health, gluten-free, Health>Vits&Minerals, proudly-south-african, sugar-free, vegetarian",Vivid Health Colon Flush 120 Caps | Gentle Constipation Relief,Vivid Health Colon Flush uses magnesium oxide to gently relieve constipation and support digestive regularity. 120 capsules. Shop at Onelife Health today.,2023-06-24T07:46:08Z,2026-04-21T08:22:17Z,https://onelife.co.za/products/vivid-health-gut-health-colon-flush-120-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/10140-VividHealthLabels_colonflush120_s_Front_2beb9f57-02b6-4036-9466-25df44c68e39.png?v=1694184008,"Conditions - Gut, Health - Vitamins & Minerals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Weight Management, Liver & Detox, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155079246134,VIVID HEALTH - GUT HEALTH - Colon Flush Powder 135g,vivid-health-gut-health-colon-flush-powder-135g,ACTIVE,GUT HEALTH,colon flush,27,1,6000000034573,,143.0,143.0,,,,MERGE,Daily,Multi-format family (2 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - GUT HEALTH, cat:gut-health, cat:liver-detox, cat:weight-management, Conditions>Detox, Conditions>Gut, dairy-free, featured:gut-health, gluten-free, Health>Vits&Minerals, proudly-south-african, sugar-free, vegetarian",Vivid Health Colon Flush Powder 135g | Gentle Colon Cleanse,Vivid Health Colon Flush Powder uses magnesium oxide to support colon cleansing and digestive regularity. Adjustable dosing in a 135g tub. Shop at Onelife Health.,2023-02-25T01:31:25Z,2026-05-15T14:00:58Z,https://onelife.co.za/products/vivid-health-gut-health-colon-flush-powder-135g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/10140-VividHealthLabels_colonflush135G_Front.png?v=1694184212,"Conditions - Detox, Conditions - Gut, Health - Vitamins & Minerals, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Weight Management, Liver & Detox, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155077312822,VIVID HEALTH - IMMUNE - Buffered C 150g,vivid-health-immune-buffered-c-150g,ACTIVE,IMMUNE,buffered c,4,1,600000062119,,105.34,105.34,,,,MERGE,Daily,Multi-format family (3 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - IMMUNE, cat:gut-health, cat:immunity, cat:vitamins-minerals, Conditions>Allergies, Conditions>Immune, dairy-free, featured:immunity, featured:vitamins-minerals, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegan, vegetarian",Vivid Health Buffered C 150g | Gentle Vitamin C Powder,Vivid Health Buffered C provides gut-friendly calcium ascorbate vitamin C in a flexible 150g powder. Gentle on the stomach. Shop now at Onelife Health.,2023-02-25T01:30:39Z,2026-04-18T19:08:31Z,https://onelife.co.za/products/vivid-health-immune-buffered-c-150g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/10140-Vivid-Health--Labels_buff-c-150g-size_0001_Front.png?v=1698333220,"Conditions - Allergies, Conditions - Gut, Conditions - Immune, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, GLP-1 Support Supplements, Immunity & Cold Season, Gut Health & Digestion, Vitamins & Minerals, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8447026856246,VIVID HEALTH - IMMUNE - Buffered C 300 Capsules,vivid-health-immune-buffered-c-300-capsules,ACTIVE,IMMUNE,buffered c,15,1,600000082009,,428.49,428.49,,,,MERGE,Daily,Multi-format family (3 sibling SKUs share base product); pick canonical size at gate,"Beauty>Skin, brand_VIVID HEALTH - IMMUNE, cat:immunity, cat:vitamins-minerals, Conditions>Allergies, Conditions>Anti-Ageing, Conditions>Immune, dairy-free, featured:immunity, featured:vitamins-minerals, gluten-free, Health>Antioxidants, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, Sport>Weightloss, sugar-free, vegetarian",VIVID HEALTH Buffered C 300 Capsules | Gentle Immune Support,VIVID HEALTH Buffered C provides 300 capsules of gut-friendly calcium ascorbate Vitamin C for daily immune and antioxidant support. Shop at Onelife Health.,2023-06-24T08:01:47Z,2026-04-18T19:11:28Z,https://onelife.co.za/products/vivid-health-immune-buffered-c-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5210.png?v=1695297173,"Beauty - Skin, Conditions - Allergies, Conditions - Anti-ageing, Conditions - Immune, Health - Antioxidants, Health - Vitamins & Minerals, Sport - Maintain, Sport - Weight loss, Sports Nutrition, Health Supplements, Health Conditions, Skin & Beauty, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Vitamins & Minerals, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155077673270,VIVID HEALTH - IMMUNE - Buffered C 90 Capsules,vivid-health-immune-buffered-c-90-capsules,ACTIVE,IMMUNE,buffered c,16,1,6100000000117,,189.76,189.76,,,,MERGE,Daily,Multi-format family (3 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - IMMUNE, cat:immunity, cat:vitamins-minerals, Conditions>Allergies, Conditions>Immune, dairy-free, featured:immunity, featured:vitamins-minerals, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",Vivid Health Buffered C 90 Capsules | Gentle Immune Support,Vivid Health Buffered C delivers stomach-friendly calcium ascorbate vitamin C in 90 capsules for daily immune and antioxidant support. Shop at Onelife Health.,2023-02-25T01:30:54Z,2026-04-18T19:08:31Z,https://onelife.co.za/products/vivid-health-immune-buffered-c-90-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5203.png?v=1695296559,"Conditions - Allergies, Conditions - Immune, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Vitamins & Minerals, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155077083446,VIVID HEALTH - NUTRITENT HEALTH - Barley Grass 200g,vivid-health-nutritent-health-barley-grass-200g,ACTIVE,NUTRITENT HEALTH,barley grass,0,1,6100000001565,,224.25,224.25,,,,MERGE,Daily,Multi-format family (2 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:energy-vitality, cat:liver-detox, cat:superfoods, cat:vitamins-minerals, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, dairy-free, featured:superfoods, gluten-free, proudly-south-african, sugar-free, Superfoods, vegan, vegetarian",Vivid Health Barley Grass 200g | Chlorophyll-Rich Greens Powder,"Vivid Health Barley Grass 200g delivers chlorophyll, vitamins, and minerals from whole young barley leaves. Add to smoothies daily. Shop at Onelife Health.",2023-02-25T01:30:20Z,2026-04-18T19:08:30Z,https://onelife.co.za/products/vivid-health-nutritent-health-barley-grass-200g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5316.png?v=1695311639,"Conditions - Acid PH, Conditions - Energy & Vitality, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Energy & Vitality, Liver & Detox, Vitamins & Minerals, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155077116214,VIVID HEALTH - NUTRITENT HEALTH - Barley Grass 300 Capsules,vivid-health-nutritent-health-barley-grass-300-capsules,ACTIVE,NUTRITENT HEALTH,barley grass,0,1,6000000622305,,283.02,283.02,,,,MERGE,Daily,Multi-format family (2 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:energy-vitality, cat:herbal-supplements, cat:superfoods, cat:vitamins-minerals, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:superfoods, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Barley Grass 300 Capsules | Nutrient-Dense Greens,Vivid Health Barley Grass 300 capsules – a convenient way to boost your daily green nutrition. Rich in chlorophyll and antioxidants. Shop at Onelife Health.,2023-02-25T01:30:24Z,2026-04-18T19:08:30Z,https://onelife.co.za/products/vivid-health-nutritent-health-barley-grass-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5324.png?v=1695312170,"Conditions - Acid PH, Conditions - Energy & Vitality, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Energy & Vitality, Vitamins & Minerals, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155077214518,VIVID HEALTH - VIVID BODY - Bone Supreme 120 Capsules,vivid-health-vivid-body-bone-supreme-120-capsules,ACTIVE,VIVID BODY,bone supreme,0,1,6000000822354,,437.0,437.0,,,,MERGE,Daily,Multi-format family (2 sibling SKUs share base product); pick canonical size at gate,"brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:vitamins-minerals, cat:womens-health, Conditions>Acid PH, Conditions>Bones, featured:joints-mobility, gluten-free, Health>Vits&Minerals, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",Vivid Health Bone Supreme 120 Caps | Multi-Nutrient Bone Support,"Vivid Health Bone Supreme combines calcium with key co-factors like D3, K2 & magnesium for comprehensive bone support. Shop 120 capsules at Onelife Health.",2023-02-25T01:30:31Z,2026-05-05T08:06:07Z,https://onelife.co.za/products/vivid-health-vivid-body-bone-supreme-120-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5249.png?v=1695302949,"Conditions - Acid PH, Conditions - Bones, Conditions - Joints, Health - Vitamins & Minerals, Sport - Maintain, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Joints & Mobility, Women's Health, Vitamins & Minerals, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
